"","scenario","gen","args_n","args_m","args_subsample","args_kphen","args_kmate","args_rmate","args_theta","args_phi","args_gamma","args_h2","args_env","GWAS","alpha","FalsePositive","TruePositive","params"
"162","0_2_0.0_0.0_False_8000",0,512000,8000,16000,5,2,0.2,0,0,0,0.5,"False","Within-Sib",1.58113883008419e-06,1.32978723404255e-06,0.00980718085106383,"2xAM"
"163","0_2_0.0_0.0_False_8000",0,512000,8000,16000,5,2,0.2,0,0,0,0.5,"False","Within-Sib",2.81170662595175e-06,2.65957446808511e-06,0.0109654255319149,"2xAM"
"164","0_2_0.0_0.0_False_8000",0,512000,8000,16000,5,2,0.2,0,0,0,0.5,"False","Within-Sib",5e-06,3.98936170212766e-06,0.0123377659574468,"2xAM"
"165","0_2_0.0_0.0_False_8000",0,512000,8000,16000,5,2,0.2,0,0,0,0.5,"False","Within-Sib",8.89139705019461e-06,3.98936170212766e-06,0.0138085106382979,"2xAM"
"166","0_2_0.0_0.0_False_8000",0,512000,8000,16000,5,2,0.2,0,0,0,0.5,"False","Within-Sib",1.58113883008419e-05,9.30851063829787e-06,0.015468085106383,"2xAM"
"167","0_2_0.0_0.0_False_8000",0,512000,8000,16000,5,2,0.2,0,0,0,0.5,"False","Within-Sib",2.81170662595175e-05,1.86170212765957e-05,0.0173803191489362,"2xAM"
"168","0_2_0.0_0.0_False_8000",0,512000,8000,16000,5,2,0.2,0,0,0,0.5,"False","Within-Sib",5e-05,4.12234042553191e-05,0.0194587765957447,"2xAM"
"169","0_2_0.0_0.0_False_8000",0,512000,8000,16000,5,2,0.2,0,0,0,0.5,"False","Within-Sib",8.89139705019461e-05,7.04787234042553e-05,0.0218843085106383,"2xAM"
"170","0_2_0.0_0.0_False_8000",0,512000,8000,16000,5,2,0.2,0,0,0,0.5,"False","Within-Sib",0.000158113883008419,0.000118351063829787,0.0245212765957447,"2xAM"
"171","0_2_0.0_0.0_False_8000",0,512000,8000,16000,5,2,0.2,0,0,0,0.5,"False","Within-Sib",0.000281170662595174,0.000207446808510638,0.0276183510638298,"2xAM"
"172","0_2_0.0_0.0_False_8000",0,512000,8000,16000,5,2,0.2,0,0,0,0.5,"False","Within-Sib",5e-04,0.000382978723404255,0.0309547872340426,"2xAM"
"173","0_2_0.0_0.0_False_8000",0,512000,8000,16000,5,2,0.2,0,0,0,0.5,"False","Within-Sib",0.000889139705019461,0.000675531914893617,0.0348630319148936,"2xAM"
"174","0_2_0.0_0.0_False_8000",0,512000,8000,16000,5,2,0.2,0,0,0,0.5,"False","Within-Sib",0.00158113883008419,0.0011781914893617,0.0393630319148936,"2xAM"
"175","0_2_0.0_0.0_False_8000",0,512000,8000,16000,5,2,0.2,0,0,0,0.5,"False","Within-Sib",0.00281170662595175,0.00215292553191489,0.0443909574468085,"2xAM"
"176","0_2_0.0_0.0_False_8000",0,512000,8000,16000,5,2,0.2,0,0,0,0.5,"False","Within-Sib",0.005,0.00393218085106383,0.0502672872340426,"2xAM"
"177","0_2_0.0_0.0_False_8000",0,512000,8000,16000,5,2,0.2,0,0,0,0.5,"False","Within-Sib",0.00889139705019461,0.00714095744680851,0.0569109042553192,"2xAM"
"178","0_2_0.0_0.0_False_8000",0,512000,8000,16000,5,2,0.2,0,0,0,0.5,"False","Within-Sib",0.0158113883008419,0.0128244680851064,0.0647353723404255,"2xAM"
"179","0_2_0.0_0.0_False_8000",0,512000,8000,16000,5,2,0.2,0,0,0,0.5,"False","Within-Sib",0.0281170662595174,0.0227526595744681,0.0738670212765958,"2xAM"
"180","0_2_0.0_0.0_False_8000",0,512000,8000,16000,5,2,0.2,0,0,0,0.5,"False","Within-Sib",0.05,0.0402606382978723,0.0848018617021277,"2xAM"
"181","0_2_0.0_0.0_False_8000",0,512000,8000,16000,5,2,0.2,0,0,0,0.5,"False","Within-Sib",0.0889139705019461,0.0712473404255319,0.0974255319148936,"2xAM"
"182","0_2_0.0_0.0_False_8000",0,512000,8000,16000,5,2,0.2,0,0,0,0.5,"False","Within-Sib",0.158113883008419,0.126973404255319,0.112852393617021,"2xAM"
"183","0_2_0.0_0.0_False_8000",0,512000,8000,16000,5,2,0.2,0,0,0,0.5,"False","Within-Sib",0.281170662595174,0.225660904255319,0.131974734042553,"2xAM"
"184","0_2_0.0_0.0_False_8000",0,512000,8000,16000,5,2,0.2,0,0,0,0.5,"False","Within-Sib",0.5,0.400872340425532,0.156369680851064,"2xAM"
"185","0_2_0.0_0.0_False_8000",0,512000,8000,16000,5,2,0.2,0,0,0,0.5,"False","Within-Sib",0.889139705,0.711046542553191,0.191003989361702,"2xAM"
"186","0_2_0.0_0.0_False_8000",0,512000,8000,16000,5,2,0.2,0,0,0,0.5,"False","Within-Sib",1,0.8,0.2,"2xAM"
"187","0_5_0.0_0.0_False_800",0,512000,800,8000,5,5,0.2,0,0,0,0.5,"False","Population",5e-08,0,0.0581648936170213,"5xAM"
"188","0_5_0.0_0.0_False_800",0,512000,800,8000,5,5,0.2,0,0,0,0.5,"False","Population",8.89139705019461e-08,0,0.0599867021276596,"5xAM"
"189","0_5_0.0_0.0_False_800",0,512000,800,8000,5,5,0.2,0,0,0,0.5,"False","Population",1.58113883008419e-07,0,0.0619414893617021,"5xAM"
"190","0_5_0.0_0.0_False_800",0,512000,800,8000,5,5,0.2,0,0,0,0.5,"False","Population",2.81170662595175e-07,0,0.0636968085106383,"5xAM"
"191","0_5_0.0_0.0_False_800",0,512000,800,8000,5,5,0.2,0,0,0,0.5,"False","Population",5e-07,0,0.0656515957446809,"5xAM"
"192","0_5_0.0_0.0_False_800",0,512000,800,8000,5,5,0.2,0,0,0,0.5,"False","Population",8.89139705019461e-07,0,0.0681648936170213,"5xAM"
"193","0_5_0.0_0.0_False_800",0,512000,800,8000,5,5,0.2,0,0,0,0.5,"False","Population",1.58113883008419e-06,0,0.0704654255319149,"5xAM"
"194","0_5_0.0_0.0_False_800",0,512000,800,8000,5,5,0.2,0,0,0,0.5,"False","Population",2.81170662595175e-06,0,0.0725664893617021,"5xAM"
"195","0_5_0.0_0.0_False_800",0,512000,800,8000,5,5,0.2,0,0,0,0.5,"False","Population",5e-06,0,0.0747074468085106,"5xAM"
"196","0_5_0.0_0.0_False_800",0,512000,800,8000,5,5,0.2,0,0,0,0.5,"False","Population",8.89139705019461e-06,0,0.0769547872340425,"5xAM"
"197","0_5_0.0_0.0_False_800",0,512000,800,8000,5,5,0.2,0,0,0,0.5,"False","Population",1.58113883008419e-05,3.98936170212766e-05,0.079906914893617,"5xAM"
"198","0_5_0.0_0.0_False_800",0,512000,800,8000,5,5,0.2,0,0,0,0.5,"False","Population",2.81170662595175e-05,5.31914893617021e-05,0.0828723404255319,"5xAM"
"199","0_5_0.0_0.0_False_800",0,512000,800,8000,5,5,0.2,0,0,0,0.5,"False","Population",5e-05,5.31914893617021e-05,0.0858510638297872,"5xAM"
"200","0_5_0.0_0.0_False_800",0,512000,800,8000,5,5,0.2,0,0,0,0.5,"False","Population",8.89139705019461e-05,0.000106382978723404,0.0891755319148936,"5xAM"
"201","0_5_0.0_0.0_False_800",0,512000,800,8000,5,5,0.2,0,0,0,0.5,"False","Population",0.000158113883008419,0.000146276595744681,0.0926462765957447,"5xAM"
"202","0_5_0.0_0.0_False_800",0,512000,800,8000,5,5,0.2,0,0,0,0.5,"False","Population",0.000281170662595174,0.000212765957446809,0.0960505319148936,"5xAM"
"203","0_5_0.0_0.0_False_800",0,512000,800,8000,5,5,0.2,0,0,0,0.5,"False","Population",5e-04,0.000359042553191489,0.0997074468085106,"5xAM"
"204","0_5_0.0_0.0_False_800",0,512000,800,8000,5,5,0.2,0,0,0,0.5,"False","Population",0.000889139705019461,0.000718085106382979,0.103670212765957,"5xAM"
"205","0_5_0.0_0.0_False_800",0,512000,800,8000,5,5,0.2,0,0,0,0.5,"False","Population",0.00158113883008419,0.0011436170212766,0.107752659574468,"5xAM"
"206","0_5_0.0_0.0_False_800",0,512000,800,8000,5,5,0.2,0,0,0,0.5,"False","Population",0.00281170662595175,0.00230053191489362,0.112114361702128,"5xAM"
"207","0_5_0.0_0.0_False_800",0,512000,800,8000,5,5,0.2,0,0,0,0.5,"False","Population",0.005,0.00389627659574468,0.117526595744681,"5xAM"
"208","0_5_0.0_0.0_False_800",0,512000,800,8000,5,5,0.2,0,0,0,0.5,"False","Population",0.00889139705019461,0.00696808510638298,0.122699468085106,"5xAM"
"209","0_5_0.0_0.0_False_800",0,512000,800,8000,5,5,0.2,0,0,0,0.5,"False","Population",0.0158113883008419,0.0124202127659574,0.128005319148936,"5xAM"
"210","0_5_0.0_0.0_False_800",0,512000,800,8000,5,5,0.2,0,0,0,0.5,"False","Population",0.0281170662595174,0.0221675531914894,0.133936170212766,"5xAM"
"211","0_5_0.0_0.0_False_800",0,512000,800,8000,5,5,0.2,0,0,0,0.5,"False","Population",0.05,0.0393218085106383,0.140505319148936,"5xAM"
"212","0_5_0.0_0.0_False_800",0,512000,800,8000,5,5,0.2,0,0,0,0.5,"False","Population",0.0889139705019461,0.0703856382978723,0.147898936170213,"5xAM"
"213","0_5_0.0_0.0_False_800",0,512000,800,8000,5,5,0.2,0,0,0,0.5,"False","Population",0.158113883008419,0.125505319148936,0.156742021276596,"5xAM"
"214","0_5_0.0_0.0_False_800",0,512000,800,8000,5,5,0.2,0,0,0,0.5,"False","Population",0.281170662595174,0.22531914893617,0.166542553191489,"5xAM"
"215","0_5_0.0_0.0_False_800",0,512000,800,8000,5,5,0.2,0,0,0,0.5,"False","Population",0.5,0.400877659574468,0.17938829787234,"5xAM"
"216","0_5_0.0_0.0_False_800",0,512000,800,8000,5,5,0.2,0,0,0,0.5,"False","Population",0.889139705,0.711289893617021,0.195957446808511,"5xAM"
"217","0_5_0.0_0.0_False_800",0,512000,800,8000,5,5,0.2,0,0,0,0.5,"False","Population",1,0.8,0.2,"5xAM"
"218","0_5_0.0_0.0_False_800",0,512000,800,8000,5,5,0.2,0,0,0,0.5,"False","Within-Sib",5e-08,0,0.0578457446808511,"5xAM"
"219","0_5_0.0_0.0_False_800",0,512000,800,8000,5,5,0.2,0,0,0,0.5,"False","Within-Sib",8.89139705019461e-08,0,0.0596143617021277,"5xAM"
"220","0_5_0.0_0.0_False_800",0,512000,800,8000,5,5,0.2,0,0,0,0.5,"False","Within-Sib",1.58113883008419e-07,0,0.0619414893617021,"5xAM"
"221","0_5_0.0_0.0_False_800",0,512000,800,8000,5,5,0.2,0,0,0,0.5,"False","Within-Sib",2.81170662595175e-07,0,0.0639494680851064,"5xAM"
"222","0_5_0.0_0.0_False_800",0,512000,800,8000,5,5,0.2,0,0,0,0.5,"False","Within-Sib",5e-07,0,0.0658776595744681,"5xAM"
"223","0_5_0.0_0.0_False_800",0,512000,800,8000,5,5,0.2,0,0,0,0.5,"False","Within-Sib",8.89139705019461e-07,0,0.0678324468085106,"5xAM"
"224","0_5_0.0_0.0_False_800",0,512000,800,8000,5,5,0.2,0,0,0,0.5,"False","Within-Sib",1.58113883008419e-06,0,0.0701861702127659,"5xAM"
"225","0_5_0.0_0.0_False_800",0,512000,800,8000,5,5,0.2,0,0,0,0.5,"False","Within-Sib",2.81170662595175e-06,0,0.072406914893617,"5xAM"
"226","0_5_0.0_0.0_False_800",0,512000,800,8000,5,5,0.2,0,0,0,0.5,"False","Within-Sib",5e-06,0,0.0747872340425532,"5xAM"
"227","0_5_0.0_0.0_False_800",0,512000,800,8000,5,5,0.2,0,0,0,0.5,"False","Within-Sib",8.89139705019461e-06,0,0.0775,"5xAM"
"228","0_5_0.0_0.0_False_800",0,512000,800,8000,5,5,0.2,0,0,0,0.5,"False","Within-Sib",1.58113883008419e-05,0,0.0801196808510638,"5xAM"
"229","0_5_0.0_0.0_False_800",0,512000,800,8000,5,5,0.2,0,0,0,0.5,"False","Within-Sib",2.81170662595175e-05,0,0.0827792553191489,"5xAM"
"230","0_5_0.0_0.0_False_800",0,512000,800,8000,5,5,0.2,0,0,0,0.5,"False","Within-Sib",5e-05,1.32978723404255e-05,0.0860106382978723,"5xAM"
"231","0_5_0.0_0.0_False_800",0,512000,800,8000,5,5,0.2,0,0,0,0.5,"False","Within-Sib",8.89139705019461e-05,6.64893617021277e-05,0.0891223404255319,"5xAM"
"232","0_5_0.0_0.0_False_800",0,512000,800,8000,5,5,0.2,0,0,0,0.5,"False","Within-Sib",0.000158113883008419,7.97872340425532e-05,0.0922872340425532,"5xAM"
"233","0_5_0.0_0.0_False_800",0,512000,800,8000,5,5,0.2,0,0,0,0.5,"False","Within-Sib",0.000281170662595174,0.000186170212765957,0.095811170212766,"5xAM"
"234","0_5_0.0_0.0_False_800",0,512000,800,8000,5,5,0.2,0,0,0,0.5,"False","Within-Sib",5e-04,0.000412234042553191,0.0995478723404255,"5xAM"
"235","0_5_0.0_0.0_False_800",0,512000,800,8000,5,5,0.2,0,0,0,0.5,"False","Within-Sib",0.000889139705019461,0.000704787234042553,0.103497340425532,"5xAM"
"236","0_5_0.0_0.0_False_800",0,512000,800,8000,5,5,0.2,0,0,0,0.5,"False","Within-Sib",0.00158113883008419,0.00128989361702128,0.107938829787234,"5xAM"
"237","0_5_0.0_0.0_False_800",0,512000,800,8000,5,5,0.2,0,0,0,0.5,"False","Within-Sib",0.00281170662595175,0.00220744680851064,0.112672872340426,"5xAM"
"238","0_5_0.0_0.0_False_800",0,512000,800,8000,5,5,0.2,0,0,0,0.5,"False","Within-Sib",0.005,0.00409574468085106,0.117752659574468,"5xAM"
"239","0_5_0.0_0.0_False_800",0,512000,800,8000,5,5,0.2,0,0,0,0.5,"False","Within-Sib",0.00889139705019461,0.00702127659574468,0.123085106382979,"5xAM"
"240","0_5_0.0_0.0_False_800",0,512000,800,8000,5,5,0.2,0,0,0,0.5,"False","Within-Sib",0.0158113883008419,0.0125265957446809,0.128603723404255,"5xAM"
"241","0_5_0.0_0.0_False_800",0,512000,800,8000,5,5,0.2,0,0,0,0.5,"False","Within-Sib",0.0281170662595174,0.0223271276595745,0.134840425531915,"5xAM"
"242","0_5_0.0_0.0_False_800",0,512000,800,8000,5,5,0.2,0,0,0,0.5,"False","Within-Sib",0.05,0.0400664893617021,0.141289893617021,"5xAM"
"243","0_5_0.0_0.0_False_800",0,512000,800,8000,5,5,0.2,0,0,0,0.5,"False","Within-Sib",0.0889139705019461,0.0710372340425532,0.14875,"5xAM"
"244","0_5_0.0_0.0_False_800",0,512000,800,8000,5,5,0.2,0,0,0,0.5,"False","Within-Sib",0.158113883008419,0.128045212765957,0.156702127659574,"5xAM"
"245","0_5_0.0_0.0_False_800",0,512000,800,8000,5,5,0.2,0,0,0,0.5,"False","Within-Sib",0.281170662595174,0.226914893617021,0.167393617021277,"5xAM"
"246","0_5_0.0_0.0_False_800",0,512000,800,8000,5,5,0.2,0,0,0,0.5,"False","Within-Sib",0.5,0.401156914893617,0.179867021276596,"5xAM"
"247","0_5_0.0_0.0_False_800",0,512000,800,8000,5,5,0.2,0,0,0,0.5,"False","Within-Sib",0.889139705,0.711968085106383,0.195678191489362,"5xAM"
"248","0_5_0.0_0.0_False_800",0,512000,800,8000,5,5,0.2,0,0,0,0.5,"False","Within-Sib",1,0.8,0.2,"5xAM"
"249","0_5_0.0_0.0_False_8000",0,512000,8000,8000,5,5,0.2,0,0,0,0.5,"False","Population",5e-08,0,0.000625,"5xAM"
"250","0_5_0.0_0.0_False_8000",0,512000,8000,8000,5,5,0.2,0,0,0,0.5,"False","Population",8.89139705019461e-08,0,0.0006875,"5xAM"
"251","0_5_0.0_0.0_False_8000",0,512000,8000,8000,5,5,0.2,0,0,0,0.5,"False","Population",1.58113883008419e-07,0,0.000875,"5xAM"
"252","0_5_0.0_0.0_False_8000",0,512000,8000,8000,5,5,0.2,0,0,0,0.5,"False","Population",2.81170662595175e-07,0,0.0013125,"5xAM"
"253","0_5_0.0_0.0_False_8000",0,512000,8000,8000,5,5,0.2,0,0,0,0.5,"False","Population",5e-07,0,0.00175,"5xAM"
"254","0_5_0.0_0.0_False_8000",0,512000,8000,8000,5,5,0.2,0,0,0,0.5,"False","Population",8.89139705019461e-07,0,0.0020625,"5xAM"
"255","0_5_0.0_0.0_False_8000",0,512000,8000,8000,5,5,0.2,0,0,0,0.5,"False","Population",1.58113883008419e-06,0,0.0023125,"5xAM"
"256","0_5_0.0_0.0_False_8000",0,512000,8000,8000,5,5,0.2,0,0,0,0.5,"False","Population",2.81170662595175e-06,0,0.0024375,"5xAM"
"257","0_5_0.0_0.0_False_8000",0,512000,8000,8000,5,5,0.2,0,0,0,0.5,"False","Population",5e-06,0,0.002875,"5xAM"
"258","0_5_0.0_0.0_False_8000",0,512000,8000,8000,5,5,0.2,0,0,0,0.5,"False","Population",8.89139705019461e-06,6.25e-05,0.0035,"5xAM"
"259","0_5_0.0_0.0_False_8000",0,512000,8000,8000,5,5,0.2,0,0,0,0.5,"False","Population",1.58113883008419e-05,6.25e-05,0.004375,"5xAM"
"260","0_5_0.0_0.0_False_8000",0,512000,8000,8000,5,5,0.2,0,0,0,0.5,"False","Population",2.81170662595175e-05,0.000125,0.0053125,"5xAM"
"261","0_5_0.0_0.0_False_8000",0,512000,8000,8000,5,5,0.2,0,0,0,0.5,"False","Population",5e-05,0.000125,0.0060625,"5xAM"
"262","0_5_0.0_0.0_False_8000",0,512000,8000,8000,5,5,0.2,0,0,0,0.5,"False","Population",8.89139705019461e-05,0.000125,0.0074375,"5xAM"
"263","0_5_0.0_0.0_False_8000",0,512000,8000,8000,5,5,0.2,0,0,0,0.5,"False","Population",0.000158113883008419,0.0001875,0.0086875,"5xAM"
"264","0_5_0.0_0.0_False_8000",0,512000,8000,8000,5,5,0.2,0,0,0,0.5,"False","Population",0.000281170662595174,0.0005625,0.0104375,"5xAM"
"265","0_5_0.0_0.0_False_8000",0,512000,8000,8000,5,5,0.2,0,0,0,0.5,"False","Population",5e-04,0.000875,0.012625,"5xAM"
"266","0_5_0.0_0.0_False_8000",0,512000,8000,8000,5,5,0.2,0,0,0,0.5,"False","Population",0.000889139705019461,0.0010625,0.01525,"5xAM"
"267","0_5_0.0_0.0_False_8000",0,512000,8000,8000,5,5,0.2,0,0,0,0.5,"False","Population",0.00158113883008419,0.0015,0.018625,"5xAM"
"268","0_5_0.0_0.0_False_8000",0,512000,8000,8000,5,5,0.2,0,0,0,0.5,"False","Population",0.00281170662595175,0.0026875,0.0226875,"5xAM"
"269","0_5_0.0_0.0_False_8000",0,512000,8000,8000,5,5,0.2,0,0,0,0.5,"False","Population",0.005,0.003875,0.027125,"5xAM"
"270","0_5_0.0_0.0_False_8000",0,512000,8000,8000,5,5,0.2,0,0,0,0.5,"False","Population",0.00889139705019461,0.007125,0.0326875,"5xAM"
"271","0_5_0.0_0.0_False_8000",0,512000,8000,8000,5,5,0.2,0,0,0,0.5,"False","Population",0.0158113883008419,0.013,0.039625,"5xAM"
"272","0_5_0.0_0.0_False_8000",0,512000,8000,8000,5,5,0.2,0,0,0,0.5,"False","Population",0.0281170662595174,0.0221875,0.049,"5xAM"
"273","0_5_0.0_0.0_False_8000",0,512000,8000,8000,5,5,0.2,0,0,0,0.5,"False","Population",0.05,0.0405625,0.0598125,"5xAM"
"274","0_5_0.0_0.0_False_8000",0,512000,8000,8000,5,5,0.2,0,0,0,0.5,"False","Population",0.0889139705019461,0.0701875,0.0741875,"5xAM"
"275","0_5_0.0_0.0_False_8000",0,512000,8000,8000,5,5,0.2,0,0,0,0.5,"False","Population",0.158113883008419,0.1229375,0.0909375,"5xAM"
"276","0_5_0.0_0.0_False_8000",0,512000,8000,8000,5,5,0.2,0,0,0,0.5,"False","Population",0.281170662595174,0.22325,0.113125,"5xAM"
"277","0_5_0.0_0.0_False_8000",0,512000,8000,8000,5,5,0.2,0,0,0,0.5,"False","Population",0.5,0.3950625,0.14325,"5xAM"
"278","0_5_0.0_0.0_False_8000",0,512000,8000,8000,5,5,0.2,0,0,0,0.5,"False","Population",0.889139705,0.7095625,0.1875625,"5xAM"
"279","0_5_0.0_0.0_False_8000",0,512000,8000,8000,5,5,0.2,0,0,0,0.5,"False","Population",1,0.8,0.2,"5xAM"
"280","0_5_0.0_0.0_False_8000",0,512000,8000,8000,5,5,0.2,0,0,0,0.5,"False","Within-Sib",5e-08,0,5e-04,"5xAM"
"281","0_5_0.0_0.0_False_8000",0,512000,8000,8000,5,5,0.2,0,0,0,0.5,"False","Within-Sib",8.89139705019461e-08,0,0.0005625,"5xAM"
"282","0_5_0.0_0.0_False_8000",0,512000,8000,8000,5,5,0.2,0,0,0,0.5,"False","Within-Sib",1.58113883008419e-07,0,0.0006875,"5xAM"
"283","0_5_0.0_0.0_False_8000",0,512000,8000,8000,5,5,0.2,0,0,0,0.5,"False","Within-Sib",2.81170662595175e-07,0,0.000875,"5xAM"
"284","0_5_0.0_0.0_False_8000",0,512000,8000,8000,5,5,0.2,0,0,0,0.5,"False","Within-Sib",5e-07,0,0.001125,"5xAM"
"285","0_5_0.0_0.0_False_8000",0,512000,8000,8000,5,5,0.2,0,0,0,0.5,"False","Within-Sib",8.89139705019461e-07,0,0.0015,"5xAM"
"286","0_5_0.0_0.0_False_8000",0,512000,8000,8000,5,5,0.2,0,0,0,0.5,"False","Within-Sib",1.58113883008419e-06,0,0.0019375,"5xAM"
"287","0_5_0.0_0.0_False_8000",0,512000,8000,8000,5,5,0.2,0,0,0,0.5,"False","Within-Sib",2.81170662595175e-06,0,0.0023125,"5xAM"
"288","0_5_0.0_0.0_False_8000",0,512000,8000,8000,5,5,0.2,0,0,0,0.5,"False","Within-Sib",5e-06,0,0.0026875,"5xAM"
"289","0_5_0.0_0.0_False_8000",0,512000,8000,8000,5,5,0.2,0,0,0,0.5,"False","Within-Sib",8.89139705019461e-06,0,0.003125,"5xAM"
"290","0_5_0.0_0.0_False_8000",0,512000,8000,8000,5,5,0.2,0,0,0,0.5,"False","Within-Sib",1.58113883008419e-05,0,0.004,"5xAM"
"291","0_5_0.0_0.0_False_8000",0,512000,8000,8000,5,5,0.2,0,0,0,0.5,"False","Within-Sib",2.81170662595175e-05,0,0.0053125,"5xAM"
"292","0_5_0.0_0.0_False_8000",0,512000,8000,8000,5,5,0.2,0,0,0,0.5,"False","Within-Sib",5e-05,6.25e-05,0.006625,"5xAM"
"293","0_5_0.0_0.0_False_8000",0,512000,8000,8000,5,5,0.2,0,0,0,0.5,"False","Within-Sib",8.89139705019461e-05,6.25e-05,0.0080625,"5xAM"
"294","0_5_0.0_0.0_False_8000",0,512000,8000,8000,5,5,0.2,0,0,0,0.5,"False","Within-Sib",0.000158113883008419,6.25e-05,0.009,"5xAM"
"295","0_5_0.0_0.0_False_8000",0,512000,8000,8000,5,5,0.2,0,0,0,0.5,"False","Within-Sib",0.000281170662595174,0.00025,0.010625,"5xAM"
"296","0_5_0.0_0.0_False_8000",0,512000,8000,8000,5,5,0.2,0,0,0,0.5,"False","Within-Sib",5e-04,0.0003125,0.0121875,"5xAM"
"297","0_5_0.0_0.0_False_8000",0,512000,8000,8000,5,5,0.2,0,0,0,0.5,"False","Within-Sib",0.000889139705019461,0.000625,0.0143125,"5xAM"
"298","0_5_0.0_0.0_False_8000",0,512000,8000,8000,5,5,0.2,0,0,0,0.5,"False","Within-Sib",0.00158113883008419,0.00125,0.017375,"5xAM"
"299","0_5_0.0_0.0_False_8000",0,512000,8000,8000,5,5,0.2,0,0,0,0.5,"False","Within-Sib",0.00281170662595175,0.002125,0.02025,"5xAM"
"300","0_5_0.0_0.0_False_8000",0,512000,8000,8000,5,5,0.2,0,0,0,0.5,"False","Within-Sib",0.005,0.00375,0.0248125,"5xAM"
"301","0_5_0.0_0.0_False_8000",0,512000,8000,8000,5,5,0.2,0,0,0,0.5,"False","Within-Sib",0.00889139705019461,0.006625,0.030875,"5xAM"
"302","0_5_0.0_0.0_False_8000",0,512000,8000,8000,5,5,0.2,0,0,0,0.5,"False","Within-Sib",0.0158113883008419,0.01175,0.0386875,"5xAM"
"303","0_5_0.0_0.0_False_8000",0,512000,8000,8000,5,5,0.2,0,0,0,0.5,"False","Within-Sib",0.0281170662595174,0.0218125,0.0473125,"5xAM"
"304","0_5_0.0_0.0_False_8000",0,512000,8000,8000,5,5,0.2,0,0,0,0.5,"False","Within-Sib",0.05,0.0400625,0.0573125,"5xAM"
"305","0_5_0.0_0.0_False_8000",0,512000,8000,8000,5,5,0.2,0,0,0,0.5,"False","Within-Sib",0.0889139705019461,0.0730625,0.072,"5xAM"
"306","0_5_0.0_0.0_False_8000",0,512000,8000,8000,5,5,0.2,0,0,0,0.5,"False","Within-Sib",0.158113883008419,0.128,0.0884375,"5xAM"
"307","0_5_0.0_0.0_False_8000",0,512000,8000,8000,5,5,0.2,0,0,0,0.5,"False","Within-Sib",0.281170662595174,0.23275,0.1109375,"5xAM"
"308","0_5_0.0_0.0_False_8000",0,512000,8000,8000,5,5,0.2,0,0,0,0.5,"False","Within-Sib",0.5,0.404125,0.1414375,"5xAM"
"309","0_5_0.0_0.0_False_8000",0,512000,8000,8000,5,5,0.2,0,0,0,0.5,"False","Within-Sib",0.889139705,0.709,0.188,"5xAM"
"310","0_5_0.0_0.0_False_8000",0,512000,8000,8000,5,5,0.2,0,0,0,0.5,"False","Within-Sib",1,0.8,0.2,"5xAM"
"311","0_5_0.0_0.0_False_8000",0,512000,8000,16000,5,5,0.2,0,0,0,0.5,"False","Population",5e-08,0,0.00519015957446808,"5xAM"
"312","0_5_0.0_0.0_False_8000",0,512000,8000,16000,5,5,0.2,0,0,0,0.5,"False","Population",8.89139705019461e-08,0,0.00576994680851064,"5xAM"
"313","0_5_0.0_0.0_False_8000",0,512000,8000,16000,5,5,0.2,0,0,0,0.5,"False","Population",1.58113883008419e-07,0,0.00640425531914894,"5xAM"
"314","0_5_0.0_0.0_False_8000",0,512000,8000,16000,5,5,0.2,0,0,0,0.5,"False","Population",2.81170662595175e-07,0,0.007125,"5xAM"
"315","0_5_0.0_0.0_False_8000",0,512000,8000,16000,5,5,0.2,0,0,0,0.5,"False","Population",5e-07,0,0.0079813829787234,"5xAM"
"316","0_5_0.0_0.0_False_8000",0,512000,8000,16000,5,5,0.2,0,0,0,0.5,"False","Population",8.89139705019461e-07,0,0.00885372340425532,"5xAM"
"317","0_5_0.0_0.0_False_8000",0,512000,8000,16000,5,5,0.2,0,0,0,0.5,"False","Population",1.58113883008419e-06,0,0.00989494680851064,"5xAM"
"318","0_5_0.0_0.0_False_8000",0,512000,8000,16000,5,5,0.2,0,0,0,0.5,"False","Population",2.81170662595175e-06,0,0.011061170212766,"5xAM"
"319","0_5_0.0_0.0_False_8000",0,512000,8000,16000,5,5,0.2,0,0,0,0.5,"False","Population",5e-06,0,0.0124481382978723,"5xAM"
"320","0_5_0.0_0.0_False_8000",0,512000,8000,16000,5,5,0.2,0,0,0,0.5,"False","Population",8.89139705019461e-06,0,0.0138896276595745,"5xAM"
"321","0_5_0.0_0.0_False_8000",0,512000,8000,16000,5,5,0.2,0,0,0,0.5,"False","Population",1.58113883008419e-05,7.97872340425532e-06,0.0157047872340426,"5xAM"
"322","0_5_0.0_0.0_False_8000",0,512000,8000,16000,5,5,0.2,0,0,0,0.5,"False","Population",2.81170662595175e-05,1.59574468085106e-05,0.0175997340425532,"5xAM"
"323","0_5_0.0_0.0_False_8000",0,512000,8000,16000,5,5,0.2,0,0,0,0.5,"False","Population",5e-05,2.79255319148936e-05,0.019719414893617,"5xAM"
"324","0_5_0.0_0.0_False_8000",0,512000,8000,16000,5,5,0.2,0,0,0,0.5,"False","Population",8.89139705019461e-05,5.18617021276596e-05,0.0220664893617021,"5xAM"
"325","0_5_0.0_0.0_False_8000",0,512000,8000,16000,5,5,0.2,0,0,0,0.5,"False","Population",0.000158113883008419,9.84042553191489e-05,0.0247353723404255,"5xAM"
